Datetime,State,Region,Energy Required (MU),Energy Available (MU),Peak Demand (MW),Peak Met (MW),Solar Generation,Wind Generation,Hydro Generation,Temperature,Rainfall,Humidity,Holiday,Festival
2023-05-25 20:00:00,Maharashtra,Western Region,472.01,463.14,8751.1,8652.7,0.0,48.78,50.16,32.9,0.0,34.5,0,None
2023-05-25 21:00:00,Maharashtra,Western Region,448.17,446.77,8217.1,8194.7,0.0,51.58,42.41,32.6,0.0,36.4,0,None
2023-05-25 22:00:00,Maharashtra,Western Region,429.97,423.46,7921.5,7663.3,0.0,41.79,43.81,30.3,0.0,50.0,0,None
2023-05-25 23:00:00,Maharashtra,Western Region,409.53,400.1,7684.2,7677.6,0.0,50.92,52.41,31.6,0.0,59.6,0,None
2023-05-26 00:00:00,Maharashtra,Western Region,337.77,331.46,6313.2,6094.6,0.0,52.44,55.48,28.7,0.0,50.3,0,None
2023-05-26 01:00:00,Maharashtra,Western Region,300.31,297.83,5487.9,5432.4,0.0,36.92,69.11,28.3,0.0,52.0,0,None
2023-05-26 02:00:00,Maharashtra,Western Region,283.48,280.52,5205.7,5174.1,0.0,54.54,41.79,28.7,0.0,38.0,0,None
2023-05-26 03:00:00,Maharashtra,Western Region,250.63,243.55,4605.9,4592.6,0.0,47.2,47.27,27.9,0.0,44.1,0,None
2023-05-26 04:00:00,Maharashtra,Western Region,242.93,238.79,4525.7,4349.6,0.0,32.06,56.41,27.6,0.0,39.6,0,None
2023-05-26 05:00:00,Maharashtra,Western Region,333.82,329.76,6090.2,6074.1,0.0,28.01,47.36,29.2,0.0,37.5,0,None
2023-05-26 06:00:00,Maharashtra,Western Region,381.7,378.31,7057.8,6798.2,2.72,24.15,49.77,33.4,0.0,45.8,0,None
2023-05-26 07:00:00,Maharashtra,Western Region,464.07,452.84,8579.7,8290.2,30.24,36.24,52.69,33.6,0.0,46.9,0,None
2023-05-26 08:00:00,Maharashtra,Western Region,550.7,547.32,10204.9,9996.6,70.49,28.49,49.73,33.9,0.0,38.6,0,None
2023-05-26 09:00:00,Maharashtra,Western Region,549.24,542.41,10195.1,10100.5,92.92,28.8,43.68,30.5,0.0,54.9,0,None
2023-05-26 10:00:00,Maharashtra,Western Region,703.77,695.58,13037.8,12981.3,102.47,21.7,41.95,38.0,0.0,38.8,0,None
2023-05-26 11:00:00,Maharashtra,Western Region,680.91,663.95,12586.7,12142.2,116.42,9.61,43.7,35.4,0.0,55.8,0,None
2023-05-26 12:00:00,Maharashtra,Western Region,715.7,705.8,13204.5,13123.2,111.27,11.58,51.75,38.7,0.0,54.5,0,None
2023-05-26 13:00:00,Maharashtra,Western Region,648.02,638.89,12032.2,11620.2,104.81,16.79,56.39,38.5,0.0,44.3,0,None
2023-05-26 14:00:00,Maharashtra,Western Region,682.22,678.57,12587.1,12227.3,101.48,11.52,48.72,41.8,0.0,50.5,0,None
2023-05-26 15:00:00,Maharashtra,Western Region,606.86,595.8,11196.4,10817.2,79.95,27.65,44.49,39.5,0.0,51.4,0,None
2023-05-26 16:00:00,Maharashtra,Western Region,525.35,519.45,9707.9,9419.2,50.2,23.28,43.51,38.5,0.0,41.7,0,None
2023-05-26 17:00:00,Maharashtra,Western Region,504.29,492.19,9413.1,9358.9,36.39,46.76,47.54,37.6,0.0,57.5,0,None
2023-05-26 18:00:00,Maharashtra,Western Region,504.37,493.33,9329.2,9136.2,5.27,30.18,47.74,37.4,0.0,55.8,0,None
2023-05-26 19:00:00,Maharashtra,Western Region,478.34,470.98,8835.8,8490.1,0.0,29.53,53.29,34.3,0.0,56.5,0,None
2023-05-26 20:00:00,Maharashtra,Western Region,505.24,493.74,9318.4,9133.1,0.0,48.42,47.78,33.6,2.5,49.1,0,None
2023-05-26 21:00:00,Maharashtra,Western Region,448.55,435.33,8308.4,8287.7,0.0,65.39,47.04,32.5,0.0,43.4,0,None
2023-05-26 22:00:00,Maharashtra,Western Region,431.35,422.01,7973.3,7719.4,0.0,54.27,44.67,30.4,0.0,33.5,0,None
2023-05-26 23:00:00,Maharashtra,Western Region,355.94,353.42,6566.4,6351.1,0.0,53.91,57.19,29.7,0.0,52.6,0,None
2023-05-27 00:00:00,Maharashtra,Western Region,334.94,333.61,6169.4,5948.8,0.0,39.03,47.12,29.2,0.0,55.6,0,None
2023-05-27 01:00:00,Maharashtra,Western Region,315.83,313.29,5803.6,5651.8,0.0,53.01,45.26,30.5,0.0,48.2,0,None
2023-05-27 02:00:00,Maharashtra,Western Region,279.7,275.13,5238.7,5109.3,0.0,51.0,58.94,27.9,0.0,42.2,0,None
2023-05-27 03:00:00,Maharashtra,Western Region,254.38,251.94,4809.9,4622.1,0.0,58.62,49.87,27.5,0.0,49.5,0,None
2023-05-27 04:00:00,Maharashtra,Western Region,277.76,274.59,5201.0,5094.3,0.0,29.37,57.46,28.6,0.0,50.2,0,None
2023-05-27 05:00:00,Maharashtra,Western Region,321.64,319.46,6015.3,5811.1,0.0,22.48,45.82,30.9,0.0,39.0,0,None
2023-05-27 06:00:00,Maharashtra,Western Region,372.23,369.71,6887.8,6793.0,0.0,39.36,44.93,31.4,0.0,52.6,0,None
2023-05-27 07:00:00,Maharashtra,Western Region,458.01,450.74,8505.4,8420.9,34.72,44.78,40.5,33.2,0.0,38.4,0,None
2023-05-27 08:00:00,Maharashtra,Western Region,535.9,525.21,9906.5,9857.4,67.75,29.31,53.51,34.0,0.0,38.0,0,None
2023-05-27 09:00:00,Maharashtra,Western Region,598.37,597.8,11043.5,10619.3,82.32,19.58,48.8,33.2,0.0,43.4,0,None
2023-05-27 10:00:00,Maharashtra,Western Region,680.64,669.46,12597.0,12478.3,104.54,21.59,61.13,35.1,0.0,46.3,0,None
2023-05-27 11:00:00,Maharashtra,Western Region,709.97,693.01,13124.5,12726.7,107.66,15.97,48.31,37.8,0.0,41.2,0,None
2023-05-27 12:00:00,Maharashtra,Western Region,702.52,700.92,12983.8,12689.4,122.94,17.79,58.64,37.9,0.0,31.8,0,None
2023-05-27 13:00:00,Maharashtra,Western Region,641.41,630.84,11922.1,11847.2,117.23,13.47,44.91,37.0,0.0,35.9,0,None
2023-05-27 14:00:00,Maharashtra,Western Region,652.08,641.44,12153.3,11991.9,110.02,19.8,49.68,39.3,0.0,38.6,0,None
2023-05-27 15:00:00,Maharashtra,Western Region,613.14,609.29,11223.5,10828.9,87.11,17.86,51.69,38.9,0.0,53.6,0,None
2023-05-27 16:00:00,Maharashtra,Western Region,523.61,513.14,9709.0,9662.9,63.73,32.28,51.5,35.6,0.0,40.8,0,None
2023-05-27 17:00:00,Maharashtra,Western Region,510.64,507.45,9351.0,9225.7,30.78,33.47,53.87,37.4,0.0,50.5,0,None
2023-05-27 18:00:00,Maharashtra,Western Region,517.64,509.3,9610.8,9249.6,0.0,31.02,44.3,36.2,0.0,52.1,0,None
2023-05-27 19:00:00,Maharashtra,Western Region,474.13,470.32,8835.0,8751.0,0.0,50.74,65.11,34.2,1.0,38.0,0,None
2023-05-27 20:00:00,Maharashtra,Western Region,494.77,483.23,9104.4,9024.3,0.0,51.91,45.07,35.3,0.0,30.8,0,None
2023-05-27 21:00:00,Maharashtra,Western Region,471.94,460.11,8726.9,8715.8,0.0,47.21,50.59,33.5,0.0,42.2,0,None
2023-05-27 22:00:00,Maharashtra,Western Region,396.09,384.78,7347.0,7334.1,0.0,45.81,54.12,29.9,0.0,49.9,0,None
2023-05-27 23:00:00,Maharashtra,Western Region,423.3,410.92,7865.8,7842.6,0.0,39.56,41.54,32.3,0.0,44.5,0,None
2023-05-28 00:00:00,Maharashtra,Western Region,262.41,258.02,4851.3,4711.1,0.0,47.05,50.54,28.0,0.0,51.2,1,None
2023-05-28 01:00:00,Maharashtra,Western Region,286.48,285.19,5288.1,5129.8,0.0,55.51,61.49,30.5,0.0,34.9,1,None
2023-05-28 02:00:00,Maharashtra,Western Region,226.86,221.33,4200.9,4178.7,0.0,39.46,49.72,27.1,0.0,38.1,1,None
2023-05-28 03:00:00,Maharashtra,Western Region,235.16,233.48,4328.9,4234.0,0.0,41.4,53.26,29.8,0.0,49.3,1,None
2023-05-28 04:00:00,Maharashtra,Western Region,248.6,245.04,4663.2,4593.7,0.0,39.43,50.74,28.4,0.0,47.4,1,None
2023-05-28 05:00:00,Maharashtra,Western Region,254.25,251.39,4712.6,4657.3,0.0,47.79,49.9,29.9,0.0,26.9,1,None
2023-05-28 06:00:00,Maharashtra,Western Region,330.95,324.73,6129.4,5904.5,4.95,26.05,49.29,31.0,0.0,43.5,1,None
2023-05-28 07:00:00,Maharashtra,Western Region,405.1,400.78,7525.2,7409.5,31.78,40.32,38.79,32.7,0.0,45.6,1,None
2023-05-28 08:00:00,Maharashtra,Western Region,522.34,512.77,9613.9,9446.0,55.68,25.61,51.12,35.2,0.0,38.9,1,None
2023-05-28 09:00:00,Maharashtra,Western Region,614.9,599.42,11382.0,10968.3,86.51,10.29,47.15,37.3,0.0,49.4,1,None
2023-05-28 10:00:00,Maharashtra,Western Region,598.64,591.35,11028.0,10601.2,109.79,19.63,55.52,35.4,0.0,54.3,1,None
2023-05-28 11:00:00,Maharashtra,Western Region,561.32,555.39,10436.5,10126.5,128.0,27.84,44.01,34.9,0.0,50.0,1,None
2023-05-28 12:00:00,Maharashtra,Western Region,642.1,631.54,11864.2,11633.4,117.82,32.4,55.63,37.3,0.0,42.4,1,None
2023-05-28 13:00:00,Maharashtra,Western Region,656.27,645.24,12131.7,11779.1,110.43,11.37,62.49,39.5,0.0,46.3,1,None
2023-05-28 14:00:00,Maharashtra,Western Region,608.94,598.63,11111.4,10797.3,109.68,30.15,37.32,40.5,0.0,48.3,1,None
2023-05-28 15:00:00,Maharashtra,Western Region,544.67,531.96,10074.6,9952.5,88.56,23.34,44.28,37.8,0.0,45.3,1,None
2023-05-28 16:00:00,Maharashtra,Western Region,509.84,508.21,9451.8,9145.8,56.43,25.83,62.06,38.3,0.0,36.9,1,None
2023-05-28 17:00:00,Maharashtra,Western Region,490.13,475.48,9194.7,8924.7,31.71,43.97,51.68,36.6,0.0,42.5,1,None
2023-05-28 18:00:00,Maharashtra,Western Region,437.68,435.15,8048.1,7889.1,0.0,38.6,45.66,36.6,0.0,39.8,1,None
2023-05-28 19:00:00,Maharashtra,Western Region,479.2,468.93,8801.4,8501.2,0.0,38.99,56.91,36.7,0.0,42.7,1,None
2023-05-28 20:00:00,Maharashtra,Western Region,447.3,436.97,8212.8,8088.9,0.0,43.66,50.82,33.7,0.0,42.8,1,None
2023-05-28 21:00:00,Maharashtra,Western Region,436.71,435.4,8076.8,7937.1,0.0,55.27,40.56,33.9,0.0,53.5,1,None
2023-05-28 22:00:00,Maharashtra,Western Region,382.24,378.9,7137.3,6966.9,0.0,43.16,65.75,31.7,0.0,45.7,1,None
2023-05-28 23:00:00,Maharashtra,Western Region,385.62,382.79,7080.0,6801.5,0.0,61.09,59.96,33.5,0.0,48.1,1,None
2023-05-29 00:00:00,Maharashtra,Western Region,340.39,336.69,6195.0,5965.0,0.0,51.84,51.39,29.3,0.0,58.7,0,None
2023-05-29 01:00:00,Maharashtra,Western Region,324.91,315.83,5981.3,5833.9,0.0,49.99,49.07,29.0,0.0,50.1,0,None
2023-05-29 02:00:00,Maharashtra,Western Region,292.44,287.43,5431.6,5338.6,0.0,58.53,48.96,30.2,0.0,38.1,0,None
2023-05-29 03:00:00,Maharashtra,Western Region,280.24,279.61,5192.7,5090.7,0.0,49.14,46.22,30.3,0.0,48.0,0,None
2023-05-29 04:00:00,Maharashtra,Western Region,264.71,262.3,4866.7,4677.8,0.0,42.61,50.11,28.3,0.0,65.5,0,None
2023-05-29 05:00:00,Maharashtra,Western Region,333.96,328.22,6173.8,6013.3,0.0,39.74,46.41,31.1,0.0,42.7,0,None
2023-05-29 06:00:00,Maharashtra,Western Region,425.51,417.55,7764.7,7689.1,0.0,17.9,48.58,33.5,0.0,43.2,0,None
2023-05-29 07:00:00,Maharashtra,Western Region,454.67,441.35,8457.2,8252.9,35.0,24.09,57.22,30.6,0.0,44.9,0,None
2023-05-29 08:00:00,Maharashtra,Western Region,499.72,493.83,9253.4,9051.9,53.69,24.26,47.9,32.2,0.0,38.7,0,None
2023-05-29 09:00:00,Maharashtra,Western Region,574.51,565.82,10602.6,10382.7,82.38,22.24,46.77,33.3,0.0,52.5,0,None
2023-05-29 10:00:00,Maharashtra,Western Region,726.72,711.33,13437.2,13213.2,104.81,14.22,46.79,37.7,0.0,25.4,0,None
2023-05-29 11:00:00,Maharashtra,Western Region,739.78,722.21,13686.6,13566.7,115.36,14.01,49.04,39.3,0.0,38.5,0,None
2023-05-29 12:00:00,Maharashtra,Western Region,742.39,733.94,13679.9,13181.4,118.48,10.33,41.38,38.5,0.0,42.3,0,None
2023-05-29 13:00:00,Maharashtra,Western Region,690.91,671.43,12801.1,12416.9,119.86,15.36,44.45,38.4,0.0,38.2,0,None
2023-05-29 14:00:00,Maharashtra,Western Region,613.02,600.94,11355.5,11103.0,94.02,20.11,36.75,37.3,0.0,41.4,0,None
2023-05-29 15:00:00,Maharashtra,Western Region,549.74,534.27,10259.2,9856.0,83.03,27.96,37.99,36.3,0.0,33.3,0,None
2023-05-29 16:00:00,Maharashtra,Western Region,535.84,523.82,9952.2,9592.7,60.92,28.85,55.77,37.8,0.2,33.8,0,None
2023-05-29 17:00:00,Maharashtra,Western Region,516.47,515.77,9504.0,9317.2,26.33,48.73,51.31,35.8,0.0,33.9,0,None
2023-05-29 18:00:00,Maharashtra,Western Region,451.28,439.78,8313.3,8108.7,1.21,39.83,57.92,35.0,0.0,45.2,0,None
2023-05-29 19:00:00,Maharashtra,Western Region,463.79,457.67,8611.9,8574.2,0.0,44.52,53.02,33.9,0.0,43.2,0,None
2023-05-29 20:00:00,Maharashtra,Western Region,497.49,483.86,9169.6,8926.6,0.0,44.32,48.01,33.9,0.0,49.8,0,None
2023-05-29 21:00:00,Maharashtra,Western Region,455.18,443.93,8370.7,8339.4,0.0,33.03,55.37,32.0,0.0,51.0,0,None
2023-05-29 22:00:00,Maharashtra,Western Region,421.0,420.07,7906.8,7663.4,0.0,34.52,54.41,30.8,0.0,41.8,0,None
2023-05-29 23:00:00,Maharashtra,Western Region,354.32,346.29,6534.0,6338.3,0.0,57.8,50.84,28.8,0.0,39.5,0,None
2023-05-30 00:00:00,Maharashtra,Western Region,339.99,335.65,6291.0,6170.6,0.0,50.7,58.79,28.9,0.0,25.6,0,None
2023-05-30 01:00:00,Maharashtra,Western Region,329.53,325.46,6053.6,5864.1,0.0,51.27,47.33,31.2,0.0,28.7,0,None
2023-05-30 02:00:00,Maharashtra,Western Region,298.17,292.13,5536.7,5534.0,0.0,36.08,34.82,31.0,0.0,44.7,0,None
2023-05-30 03:00:00,Maharashtra,Western Region,275.74,275.27,5057.9,4954.7,0.0,43.59,55.31,29.8,0.0,47.8,0,None
2023-05-30 04:00:00,Maharashtra,Western Region,270.32,262.62,5052.1,4935.1,0.0,45.68,43.28,31.6,0.0,54.1,0,None
2023-05-30 05:00:00,Maharashtra,Western Region,309.62,304.25,5840.8,5642.5,0.0,43.35,60.15,30.8,0.0,49.5,0,None
2023-05-30 06:00:00,Maharashtra,Western Region,405.14,397.52,7465.2,7441.5,0.0,56.77,52.72,33.1,0.0,41.8,0,None
2023-05-30 07:00:00,Maharashtra,Western Region,429.34,420.85,7942.9,7910.1,21.16,40.6,44.13,31.1,0.0,42.3,0,None
2023-05-30 08:00:00,Maharashtra,Western Region,521.14,513.11,9616.3,9267.6,65.09,21.11,56.83,33.3,0.0,44.0,0,None
2023-05-30 09:00:00,Maharashtra,Western Region,588.3,578.78,10855.1,10551.2,70.42,21.64,56.44,35.1,0.0,56.9,0,None
2023-05-30 10:00:00,Maharashtra,Western Region,675.79,656.22,12586.0,12494.8,101.45,36.51,37.51,35.1,0.0,49.3,0,None
2023-05-30 11:00:00,Maharashtra,Western Region,708.41,689.37,13109.1,12744.6,118.19,32.14,54.45,36.6,0.0,37.7,0,None
2023-05-30 12:00:00,Maharashtra,Western Region,630.22,615.43,11616.7,11268.9,118.5,29.65,45.77,35.4,0.0,48.0,0,None
2023-05-30 13:00:00,Maharashtra,Western Region,694.04,691.86,12782.9,12621.0,113.07,16.51,49.93,38.8,0.0,50.6,0,None
2023-05-30 14:00:00,Maharashtra,Western Region,640.12,629.29,11899.5,11480.1,101.67,21.75,40.85,38.6,0.0,38.0,0,None
2023-05-30 15:00:00,Maharashtra,Western Region,592.23,574.77,10951.0,10685.3,84.2,31.05,51.8,40.1,0.0,34.4,0,None
2023-05-30 16:00:00,Maharashtra,Western Region,512.69,507.65,9466.4,9406.5,57.86,26.79,54.26,36.3,0.0,53.7,0,None
2023-05-30 17:00:00,Maharashtra,Western Region,526.91,517.41,9761.9,9481.6,32.98,23.47,47.13,37.8,0.0,43.8,0,None
2023-05-30 18:00:00,Maharashtra,Western Region,543.54,539.44,10027.8,9720.0,0.0,51.06,50.5,38.7,0.0,39.0,0,None
2023-05-30 19:00:00,Maharashtra,Western Region,551.39,546.04,10146.9,10145.4,0.0,44.22,44.26,37.1,0.0,37.0,0,None
2023-05-30 20:00:00,Maharashtra,Western Region,497.79,492.93,9179.0,9135.2,0.0,26.54,55.14,35.5,0.0,57.2,0,None
2023-05-30 21:00:00,Maharashtra,Western Region,440.72,434.6,8146.6,8098.9,0.0,50.26,61.81,32.8,0.0,37.8,0,None
2023-05-30 22:00:00,Maharashtra,Western Region,419.5,413.08,7822.9,7592.8,0.0,42.47,48.82,31.2,0.0,51.3,0,None
2023-05-30 23:00:00,Maharashtra,Western Region,422.5,420.52,7801.6,7772.0,0.0,48.95,52.62,32.8,0.0,45.5,0,None
2023-05-31 00:00:00,Maharashtra,Western Region,359.99,359.95,6797.7,6617.6,0.0,58.44,58.13,32.4,0.0,48.1,0,None
2023-05-31 01:00:00,Maharashtra,Western Region,317.09,314.45,5873.7,5689.2,0.0,42.19,50.44,29.4,0.0,43.1,0,None
2023-05-31 02:00:00,Maharashtra,Western Region,266.7,266.18,4923.2,4842.4,0.0,49.53,47.47,28.9,0.0,22.0,0,None
2023-05-31 03:00:00,Maharashtra,Western Region,262.6,261.39,4861.3,4753.3,0.0,43.53,57.41,28.0,0.0,51.3,0,None
2023-05-31 04:00:00,Maharashtra,Western Region,282.53,277.01,5154.3,5104.6,0.0,48.04,43.39,31.4,0.4,50.2,0,None
2023-05-31 05:00:00,Maharashtra,Western Region,355.38,348.71,6649.5,6427.7,0.0,39.65,38.0,31.1,0.0,44.0,0,None
2023-05-31 06:00:00,Maharashtra,Western Region,364.89,360.42,6748.0,6595.7,0.0,36.56,51.1,31.1,0.0,49.2,0,None
2023-05-31 07:00:00,Maharashtra,Western Region,479.4,472.63,8746.7,8700.8,32.7,42.25,48.08,31.8,0.0,58.4,0,None
2023-05-31 08:00:00,Maharashtra,Western Region,525.82,516.97,9643.1,9448.8,52.64,20.77,48.72,33.3,0.0,52.0,0,None
2023-05-31 09:00:00,Maharashtra,Western Region,676.49,658.69,12450.6,12030.7,78.14,22.24,56.71,36.7,0.0,47.6,0,None
2023-05-31 10:00:00,Maharashtra,Western Region,678.9,666.32,12524.5,12424.5,89.29,24.27,57.74,35.5,0.0,52.0,0,None
2023-05-31 11:00:00,Maharashtra,Western Region,689.82,685.45,12803.0,12598.5,112.33,20.85,39.57,36.4,0.0,45.8,0,None
2023-05-31 12:00:00,Maharashtra,Western Region,693.33,677.34,12836.1,12471.2,135.05,20.9,38.16,37.4,0.0,59.1,0,None
2023-05-31 13:00:00,Maharashtra,Western Region,646.16,629.02,11957.0,11579.8,114.95,23.33,40.22,38.3,0.0,50.8,0,None
2023-05-31 14:00:00,Maharashtra,Western Region,639.1,622.92,11827.5,11771.3,109.06,19.8,61.83,38.6,0.0,41.0,0,None
2023-05-31 15:00:00,Maharashtra,Western Region,541.54,528.0,10039.1,9826.3,81.86,41.71,45.65,36.2,0.0,45.1,0,None
2023-05-31 16:00:00,Maharashtra,Western Region,541.29,534.99,10052.4,9971.2,56.31,34.05,48.63,35.7,0.0,30.1,0,None
2023-05-31 17:00:00,Maharashtra,Western Region,493.16,492.96,9112.6,9025.7,33.56,28.32,43.49,35.8,0.0,28.8,0,None
2023-05-31 18:00:00,Maharashtra,Western Region,502.92,491.3,9278.8,9125.8,10.85,35.55,60.23,35.0,0.0,58.2,0,None
2023-05-31 19:00:00,Maharashtra,Western Region,487.58,481.93,9042.4,9022.2,0.0,36.91,42.29,35.1,0.0,57.6,0,None
2023-05-31 20:00:00,Maharashtra,Western Region,479.78,476.73,8892.9,8834.7,0.0,36.78,59.27,34.9,0.0,37.5,0,None
2023-05-31 21:00:00,Maharashtra,Western Region,482.24,472.06,8954.3,8614.9,0.0,59.14,47.31,33.2,0.0,37.2,0,None
2023-05-31 22:00:00,Maharashtra,Western Region,368.35,360.46,6845.1,6803.3,0.0,50.95,52.03,28.5,0.0,41.2,0,None
2023-05-31 23:00:00,Maharashtra,Western Region,414.8,408.74,7719.1,7509.3,0.0,58.42,41.99,30.2,0.0,47.0,0,None
2023-06-01 00:00:00,Maharashtra,Western Region,363.38,352.91,6733.9,6609.0,0.0,94.31,47.36,30.9,0.0,85.1,0,None
2023-06-01 01:00:00,Maharashtra,Western Region,307.47,304.27,5641.1,5428.3,0.0,97.16,49.18,27.6,0.3,76.5,0,None
2023-06-01 02:00:00,Maharashtra,Western Region,280.73,279.53,5195.2,5127.5,0.0,82.4,51.86,29.2,0.0,60.1,0,None
2023-06-01 03:00:00,Maharashtra,Western Region,231.53,228.57,4349.9,4184.3,0.0,90.93,44.6,22.5,0.0,83.9,0,None
2023-06-01 04:00:00,Maharashtra,Western Region,281.93,274.71,5191.0,5182.6,0.0,86.98,51.75,30.3,0.0,83.1,0,None
2023-06-01 05:00:00,Maharashtra,Western Region,334.28,331.82,6207.7,6202.5,0.0,96.77,54.07,31.6,0.4,66.7,0,None
2023-06-01 06:00:00,Maharashtra,Western Region,399.97,389.28,7339.4,7325.8,3.35,68.26,44.76,32.3,0.0,67.5,0,None
2023-06-01 07:00:00,Maharashtra,Western Region,424.65,417.5,7805.1,7666.0,6.3,66.94,56.0,31.1,0.4,64.5,0,None
2023-06-01 08:00:00,Maharashtra,Western Region,516.54,515.44,9526.8,9150.1,52.8,70.79,42.24,32.4,0.0,84.5,0,None
2023-06-01 09:00:00,Maharashtra,Western Region,649.7,633.63,12041.8,11655.5,50.92,70.77,47.63,37.2,0.1,68.3,0,None
2023-06-01 10:00:00,Maharashtra,Western Region,714.21,694.75,13206.6,12770.9,109.06,75.02,48.21,37.7,0.0,84.9,0,None
2023-06-01 11:00:00,Maharashtra,Western Region,707.33,692.04,13103.4,13047.9,107.5,76.62,50.76,38.0,0.0,78.4,0,None
2023-06-01 12:00:00,Maharashtra,Western Region,694.96,675.23,12860.5,12737.3,117.3,91.11,57.87,37.2,0.0,70.4,0,None
2023-06-01 13:00:00,Maharashtra,Western Region,657.6,653.4,12180.3,11940.2,53.95,54.18,51.5,37.9,0.9,61.9,0,None
2023-06-01 14:00:00,Maharashtra,Western Region,681.25,675.71,12584.5,12435.7,97.62,64.96,54.45,40.8,0.0,83.2,0,None
2023-06-01 15:00:00,Maharashtra,Western Region,591.64,582.16,10920.4,10685.0,90.3,68.13,59.81,40.0,0.0,69.8,0,None
2023-06-01 16:00:00,Maharashtra,Western Region,577.97,562.13,10651.8,10311.0,74.62,78.16,47.91,38.5,0.0,71.2,0,None
2023-06-01 17:00:00,Maharashtra,Western Region,505.58,498.77,9386.5,9186.8,29.93,70.54,50.55,37.6,0.0,84.4,0,None
2023-06-01 18:00:00,Maharashtra,Western Region,497.74,490.18,9322.3,9195.7,0.0,82.88,43.98,37.1,0.0,67.8,0,None
2023-06-01 19:00:00,Maharashtra,Western Region,493.57,479.93,9207.5,9114.5,0.0,81.29,50.15,34.1,0.0,65.6,0,None
2023-06-01 20:00:00,Maharashtra,Western Region,436.78,425.22,8133.4,8085.6,0.0,93.52,51.03,31.8,0.0,76.1,0,None
2023-06-01 21:00:00,Maharashtra,Western Region,434.71,425.07,8088.6,7870.1,0.0,84.11,53.36,32.2,1.9,78.3,0,None
2023-06-01 22:00:00,Maharashtra,Western Region,447.33,436.57,8315.9,8274.2,0.0,98.32,47.9,33.6,0.0,75.9,0,None
2023-06-01 23:00:00,Maharashtra,Western Region,399.07,391.33,7443.7,7188.6,0.0,83.97,42.45,29.6,0.0,75.8,0,None
2023-06-02 00:00:00,Maharashtra,Western Region,399.38,398.37,7316.1,7260.7,0.0,112.63,48.59,32.8,0.0,83.8,0,None
2023-06-02 01:00:00,Maharashtra,Western Region,314.79,309.79,5844.4,5681.0,0.0,97.9,57.27,31.3,0.0,84.4,0,None
2023-06-02 02:00:00,Maharashtra,Western Region,314.99,312.22,5820.7,5664.1,0.0,79.94,44.33,31.8,0.0,67.1,0,None
2023-06-02 03:00:00,Maharashtra,Western Region,294.5,293.21,5437.4,5309.7,0.0,78.73,49.49,29.8,0.0,63.4,0,None
2023-06-02 04:00:00,Maharashtra,Western Region,303.09,297.61,5634.7,5531.3,0.0,87.45,51.94,31.2,0.0,84.4,0,None
2023-06-02 05:00:00,Maharashtra,Western Region,302.98,301.82,5560.6,5466.7,0.0,81.2,45.04,28.2,1.2,77.1,0,None
2023-06-02 06:00:00,Maharashtra,Western Region,344.89,339.87,6404.8,6269.6,0.2,66.39,59.64,30.2,0.5,61.6,0,None
2023-06-02 07:00:00,Maharashtra,Western Region,442.24,437.42,8087.1,8048.0,29.63,76.61,61.38,32.0,0.0,72.3,0,None
2023-06-02 08:00:00,Maharashtra,Western Region,498.36,488.02,9262.5,9054.6,25.01,76.03,61.44,31.4,0.3,79.3,0,None
2023-06-02 09:00:00,Maharashtra,Western Region,676.21,663.62,12569.2,12241.7,88.04,74.4,54.8,38.0,0.0,78.1,0,None
2023-06-02 10:00:00,Maharashtra,Western Region,651.22,646.1,11979.7,11536.1,111.01,55.72,71.61,35.2,0.0,78.6,0,None
2023-06-02 11:00:00,Maharashtra,Western Region,736.24,733.77,13580.6,13251.1,53.53,61.44,47.29,38.6,4.2,70.0,0,None
2023-06-02 12:00:00,Maharashtra,Western Region,701.94,684.68,12945.4,12920.3,59.88,68.5,55.94,38.7,0.1,64.5,0,None
2023-06-02 13:00:00,Maharashtra,Western Region,656.63,648.8,12077.4,12044.6,59.98,70.27,56.31,37.6,2.8,68.5,0,None
2023-06-02 14:00:00,Maharashtra,Western Region,615.47,604.54,11405.3,10975.4,54.37,63.57,46.88,39.1,0.9,62.2,0,None
2023-06-02 15:00:00,Maharashtra,Western Region,603.85,589.65,11072.7,10955.9,81.18,76.4,45.97,39.6,0.0,75.9,0,None
2023-06-02 16:00:00,Maharashtra,Western Region,546.39,534.4,10119.5,9922.1,60.75,77.0,48.51,37.8,0.0,73.9,0,None
2023-06-02 17:00:00,Maharashtra,Western Region,544.1,530.44,10034.1,9681.7,13.03,90.85,52.88,37.4,0.2,55.5,0,None
2023-06-02 18:00:00,Maharashtra,Western Region,466.1,459.77,8693.0,8668.9,0.0,84.9,48.0,35.8,0.0,84.7,0,None
2023-06-02 19:00:00,Maharashtra,Western Region,458.94,453.77,8482.0,8175.7,0.0,88.74,48.47,34.6,1.3,74.9,0,None
2023-06-02 20:00:00,Maharashtra,Western Region,470.48,463.03,8625.6,8504.3,0.0,97.83,55.52,33.8,0.0,82.4,0,None
2023-06-02 21:00:00,Maharashtra,Western Region,450.68,443.58,8292.4,7991.0,0.0,96.57,56.52,32.7,0.0,71.7,0,None
2023-06-02 22:00:00,Maharashtra,Western Region,387.72,376.54,7181.5,7132.4,0.0,92.0,40.25,28.8,0.0,59.8,0,None
